CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619001,1,825,821,4,85,27,92,411,615,131,75,,,8,0,16,21
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619002,2,456,445,11,27,9,99,261,396,14,35,,,8,0,16,30
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619003,3,182,153,29,9,15,49,71,144,0,9,,,8,1,16,22
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619004,4,935,909,26,9,85,145,535,774,131,4,,,8,4,16,8
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619005,5,360,315,45,5,37,129,118,289,26,0,,,8,4,16,52
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619006,6,285,252,33,8,3,73,160,244,0,8,,,8,1,16,32
40401,Oruro,Sajama,Curahuara de Carangas,4040102619,Unidad Educativa Libertad,C/ Porvenir y C/ Mejillones,7,4040102619007,7,326,310,16,33,57,89,88,267,22,21,,,8,4,16,44
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626001,1,56,45,11,5,9,9,15,38,6,1,,,8,3,16,19
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626002,2,243,215,28,0,9,46,134,189,23,3,,,8,0,16,23
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626003,3,918,900,18,44,58,318,436,856,39,5,,,8,3,16,2
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626004,4,317,251,66,15,10,17,187,229,14,8,,,8,1,16,32
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626005,5,801,654,147,58,60,36,357,511,72,71,,,8,4,16,47
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626006,6,636,625,11,71,81,77,285,514,60,51,,,8,3,16,20
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626007,7,34,31,3,1,6,8,13,28,0,3,,,8,0,16,13
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626008,8,281,222,59,16,19,46,78,159,37,26,,,8,0,16,1
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626009,9,862,783,79,88,38,309,254,689,43,51,,,8,0,16,23
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626010,10,582,559,23,12,101,75,242,430,76,53,,,8,2,16,5
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626011,11,549,499,50,55,20,177,182,434,59,6,,,8,2,16,17
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626012,12,879,751,128,41,78,246,282,647,65,39,,,8,3,16,55
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626013,13,775,699,76,56,77,197,268,598,31,70,,,8,0,16,56
40401,Oruro,Sajama,Curahuara de Carangas,4040102626,U.E. 14 de Septiembre,Villa 14 de Septiembre,14,4040102626014,14,348,304,44,26,2,31,195,254,19,31,,,8,0,16,33
40501,Oruro,Litoral,Huachacalla,4050102640,Escuela Manuel De Ugarte,Aiquile,3,4050102640001,1,747,731,16,71,24,26,499,620,39,72,,,8,2,16,35
40501,Oruro,Litoral,Huachacalla,4050102640,Escuela Manuel De Ugarte,Aiquile,3,4050102640002,2,230,201,29,10,31,75,60,176,4,21,,,8,1,16,25
40501,Oruro,Litoral,Huachacalla,4050102640,Escuela Manuel De Ugarte,Aiquile,3,4050102640003,3,390,383,7,0,64,100,210,374,7,2,,,8,0,16,10
40501,Oruro,Litoral,Huachacalla,4050102643,Unidad Educativa Atiy,Por San Isidro,3,4050102643001,1,11,11,0,0,2,3,6,11,0,0,,,8,3,16,7
40501,Oruro,Litoral,Huachacalla,4050102643,Unidad Educativa Atiy,Por San Isidro,3,4050102643002,2,56,48,8,2,2,13,26,43,4,1,,,8,2,16,43
40501,Oruro,Litoral,Huachacalla,4050102643,Unidad Educativa Atiy,Por San Isidro,3,4050102643003,3,255,231,24,29,32,69,83,213,8,10,,,8,0,16,27
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646001,1,152,132,20,14,23,48,35,120,5,7,,,9,0,16,59
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646002,2,29,27,2,0,0,8,14,22,3,2,,,8,3,16,44
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646003,3,620,516,104,6,20,93,297,416,71,29,,,8,0,16,58
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646004,4,97,95,2,9,12,6,51,78,10,7,Ausencia de delegados sin justificación: Casos donde se impidió el acceso o la firma de delegados de organizaciones políticas debidamente acreditados,,8,2,16,39
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646005,5,135,125,10,3,0,42,57,102,19,4,,,8,4,16,49
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646006,6,471,466,5,1,21,129,268,419,31,16,,,8,1,16,55
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646007,7,686,551,135,31,42,30,317,420,95,36,,,8,3,16,53
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646008,8,258,229,29,2,25,78,89,194,11,24,,,8,3,16,20
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646009,9,815,731,84,61,119,260,157,597,119,15,,,8,1,16,25
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646010,10,38,37,1,3,4,3,20,30,4,3,,,8,4,16,21
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646011,11,996,945,51,39,154,101,585,879,23,43,Falta de firmas o huellas: Ausencia de rúbricas de al menos tres jurados electorales legalmente designados.,,8,0,16,7
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646012,12,934,815,119,19,40,93,485,637,113,65,,,8,0,16,25
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646013,13,758,721,37,36,78,207,291,612,84,25,,,8,1,16,29
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646014,14,747,724,23,63,35,126,379,603,63,58,,,8,2,16,9
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646015,15,801,715,86,9,124,4,438,575,70,70,,,8,0,16,59
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646016,16,866,702,164,69,56,200,234,559,59,84,,,8,0,16,59
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646017,17,727,676,51,26,49,273,267,615,42,19,,,8,4,16,16
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646018,18,733,733,0,41,64,9,597,711,16,6,,,8,3,16,53
40503,Oruro,Litoral,Cruz de Machacamarca,4050302646,Unidad Educativa Sagrada Familia,Vinto,19,4050302646019,19,768,732,36,77,80,103,397,657,13,62,,,8,2,16,44
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665001,1,569,507,62,66,19,39,345,469,33,5,,,8,2,16,30
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665002,2,469,408,61,28,74,5,250,357,50,1,Ausencia de delegados sin justificación: Casos donde se impidió el acceso o la firma de delegados de organizaciones políticas debidamente acreditados,,8,4,16,19
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665003,3,368,302,66,31,10,59,172,272,0,30,,,8,0,16,46
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665004,4,40,37,3,2,2,6,26,36,0,1,,,8,4,16,6
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665005,5,744,626,118,82,119,188,179,568,28,30,,,8,2,16,19
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665006,6,881,757,124,2,110,2,489,603,101,53,,,8,4,16,40
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665007,7,179,162,17,6,9,55,76,146,16,0,,,8,1,16,6
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665008,8,995,991,4,60,101,358,318,837,151,3,,,8,1,17,15
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665009,9,330,303,27,15,58,96,92,261,12,30,,,8,4,16,45
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665010,10,557,542,15,27,63,175,194,459,43,40,,,8,2,16,44
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665011,11,832,778,54,91,10,89,477,667,59,52,,,8,1,16,26
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665012,12,531,459,72,18,43,138,168,367,72,20,,,8,4,16,51
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665013,13,523,430,93,36,13,104,165,318,73,39,,,8,2,16,15
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665014,14,20,19,1,0,2,8,8,18,0,1,,,8,1,16,16
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665015,15,810,650,160,5,64,98,389,556,45,49,,,8,2,16,2
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665016,16,660,585,75,47,4,165,311,527,13,45,,,8,2,16,35
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665017,17,119,98,21,0,14,18,62,94,2,2,,,8,2,16,27
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665018,18,353,322,31,0,37,23,213,273,27,22,,,8,3,16,30
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665019,19,977,796,181,71,66,278,235,650,131,15,,,8,2,16,51
40504,Oruro,Litoral,Yunguyo de Litoral,4050402665,Unidad Educativa Keraya,Keraya,20,4050402665020,20,549,545,4,19,107,99,216,441,63,41,,,8,1,16,4
40505,Oruro,Litoral,Esmeralda,4050502685,Nucleo Escolar Beta Raqay Pampa,Raqay Pampa,2,4050502685001,1,245,223,22,3,28,12,151,194,8,21,,,8,3,16,41
40505,Oruro,Litoral,Esmeralda,4050502685,Nucleo Escolar Beta Raqay Pampa,Raqay Pampa,2,4050502685002,2,350,287,63,34,24,3,194,255,4,28,,,8,3,16,31
40601,Oruro,Poop�,Poop�,4060102687,Unidad Educativa La Sagrada Familia,Av. 16 de Julio,1,4060102687001,1,401,363,38,14,29,59,200,302,56,5,,,8,3,16,49
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688001,1,26,24,2,1,4,3,15,23,0,1,,,8,2,16,26
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688002,2,48,48,0,1,9,3,26,39,5,4,,,8,4,16,15
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688003,3,290,229,61,12,12,74,91,189,37,3,,,8,0,16,28
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688004,4,752,650,102,45,19,70,435,569,77,4,,,8,3,16,14
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688005,5,38,34,4,3,0,7,22,32,0,2,,,8,3,16,42
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688006,6,725,636,89,27,86,221,247,581,39,16,,,8,4,16,53
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688007,7,714,615,99,54,71,163,251,539,66,10,,,8,1,16,38
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688008,8,201,186,15,8,29,70,68,175,8,3,,,9,4,16,53
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688009,9,576,458,118,36,34,88,177,335,84,39,,,8,1,16,17
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688010,10,328,281,47,33,1,13,200,247,12,22,,,8,3,16,21
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688011,11,141,138,3,0,22,32,68,122,12,4,,,8,2,16,23
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688012,12,579,546,33,13,110,164,208,495,34,17,,,8,1,16,26
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688013,13,517,502,15,16,30,151,244,441,36,25,,,8,1,16,41
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688014,14,659,639,20,41,129,74,326,570,33,36,,,8,4,16,9
40601,Oruro,Poop�,Poop�,4060102688,U.E. San Miguel,Av. Ustariz S/N,15,4060102688015,15,781,706,75,59,94,158,303,614,66,26,,,8,0,16,21
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703001,1,759,708,51,41,65,181,395,682,12,14,,,8,1,16,21
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703002,2,356,279,77,9,15,72,133,229,45,5,,,8,2,16,37
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703003,3,433,345,88,32,35,38,168,273,64,8,,,8,3,16,19
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703004,4,525,443,82,8,13,9,320,350,71,22,,,8,4,16,35
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703005,5,255,223,32,24,36,7,111,178,37,8,,,8,1,16,57
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703006,6,332,287,45,28,14,76,90,208,51,28,,,8,3,16,5
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703007,7,686,563,123,64,74,86,220,444,54,65,,,8,2,16,58
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703008,8,300,295,5,25,4,20,188,237,29,29,,,8,1,16,35
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703009,9,545,445,100,9,63,154,122,348,66,31,,,8,3,16,16
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703010,10,595,477,118,17,43,87,261,408,18,51,,,8,2,16,48
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703011,11,709,639,70,59,101,161,175,496,107,36,,,8,4,16,49
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703012,12,794,732,62,83,93,236,162,574,89,69,,,8,2,16,5
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703013,13,353,311,42,1,44,105,153,303,5,3,,,8,0,16,40
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703014,14,984,847,137,20,119,68,549,756,29,62,,,8,3,16,10
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703015,15,515,506,9,69,4,192,234,499,3,4,,,8,2,16,17
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703016,16,12,11,1,0,0,3,8,11,0,0,,,8,4,16,50
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703017,17,587,578,9,41,65,95,263,464,90,24,,,8,3,16,11
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703018,18,94,90,4,4,7,10,61,82,0,8,,,8,4,16,52
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703019,19,663,600,63,31,3,102,372,508,63,29,,,8,2,16,22
40602,Oruro,Poop�,Paz�a,4060202703,U.E. Combuyo,Calle de Combuyo,20,4060202703020,20,218,188,30,10,36,12,88,146,28,14,,,8,3,16,16
40603,Oruro,Poop�,Antequera,4060302723,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,4,4060302723001,1,447,433,14,5,27,82,259,373,53,7,,,8,3,17,8
40603,Oruro,Poop�,Antequera,4060302723,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,4,4060302723002,2,512,445,67,28,82,46,259,415,19,11,,,8,1,16,32
40603,Oruro,Poop�,Antequera,4060302723,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,4,4060302723003,3,797,692,105,59,71,9,517,656,34,2,,,8,4,16,15
40603,Oruro,Poop�,Antequera,4060302723,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,4,4060302723004,4,22,21,1,0,3,2,13,18,3,0,,,8,2,16,43
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727001,1,422,414,8,31,38,125,145,339,60,15,,,8,1,16,24
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727002,2,884,793,91,33,45,130,516,724,15,54,,,8,1,16,56
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727003,3,126,115,11,9,1,19,58,87,18,10,,,8,2,16,35
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727004,4,891,739,152,29,54,227,284,594,60,85,,,8,4,16,25
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727005,5,442,428,14,24,26,4,292,346,44,38,,,8,4,16,6
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727006,6,830,810,20,35,13,245,350,643,105,62,,,8,1,16,32
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727007,7,573,542,31,27,80,102,294,503,12,27,,,8,1,16,47
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727008,8,754,694,60,27,2,12,564,605,56,33,,,8,1,16,2
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727009,9,531,530,1,43,109,108,201,461,34,35,,,8,1,16,17
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727010,10,647,542,105,19,7,156,259,441,48,53,,,8,3,16,19
40701,Oruro,Dalence,Huanuni,4070102727,Unidad Educativa de La Fuerza Aerea,Av de La Fuerza Aerea entre Calle Cap. Luis Garcia y Moto Mendez,11,4070102727011,11,848,674,174,57,115,124,215,511,104,59,,,8,0,16,20
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738001,1,54,54,0,6,1,9,30,46,3,5,,,8,4,16,48
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738002,2,722,621,101,34,3,211,281,529,75,17,,,8,3,16,31
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738003,3,452,368,84,0,34,25,254,313,35,20,,,8,0,16,14
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738004,4,988,957,31,62,22,156,655,895,27,35,,,8,0,16,27
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738005,5,765,719,46,72,96,18,463,649,60,10,,,8,3,16,33
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738006,6,256,204,52,17,38,80,48,183,4,17,,,8,1,16,15
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738007,7,138,119,19,3,10,30,53,96,19,4,,,8,4,16,7
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738008,8,971,930,41,9,72,123,581,785,58,87,,,8,3,16,24
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738009,9,81,74,7,5,1,6,49,61,9,4,,,8,2,16,36
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738010,10,498,482,16,43,29,15,283,370,75,37,,,8,3,16,13
40801,Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,4080102738,U.E.T.H. Mariscal Sucre,Entre Calle el Deber y Los Andes (entrada por la Av. La Resistencia),11,4080102738011,11,656,526,130,17,3,196,279,495,26,5,,,8,4,16,54
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749001,1,847,711,136,30,66,178,305,579,114,18,,,8,0,16,38
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749002,2,199,164,35,7,25,38,59,129,17,18,,,8,4,16,47
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749003,3,987,853,134,28,106,176,420,730,116,7,,,8,1,16,45
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749004,4,877,777,100,62,131,5,405,603,132,42,,,8,1,16,0
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749005,5,676,572,104,1,96,105,269,471,88,13,,,8,2,16,36
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749006,6,630,574,56,60,115,125,178,478,92,4,,,8,3,16,49
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749007,7,298,259,39,21,44,88,92,245,12,2,,,8,4,16,13
40802,Oruro,Ladislao Cabrera,Pampa Aullagas,4080202749,U.E. El Mirador,Zona 5 Alto Mirador,15,4080202749008,8,168,138,30,13,11,41,51,116,14,8,,,8,0,16,49
